Cell fate,Propensity,
Quiescent + Autophagy Low + Mitophagy(L), 0.458 
Cell Proliferation (H) + Autophagy Low + Mitophagy(L), 0.1726 
Autophagy Low + Apoptosis + E.Apoptosis, 0.1714 
Cell Proliferation + Autophagy Low + Mitophagy(L), 0.1386 
Quiescent + Autophagy High + Mitophagy(L), 0.0195 
Autophagy Low + Mitophagy(L), 0.0156 
Autophagy Low + Apoptosis + Mitophagy(L), 0.0145 
Autophagy High + Mitophagy(H), 0.0091 
Cell Proliferation (H) + Autophagy VeryLow, 0.0007 
