Attractor #,Attractor Type,Associated Cell Fate,Basin Size,ros,erstress,genotoxicity,insulrec,ras,erk12,irs1,akt,ikkalpha,tsc,pten,sk,grb10,hk2,rheb,mtorc1,mtorc2,ulk1,atg13,atgtwelve,beclin1,lcthree,autonutri,eif4,cyclinb,cyclind,cycline,cyclina,cdc25,eif2,rag,amp,ampk,hifone,redd1,bnip3,pkcdelta,jnk1,perk,pkctheta,pka,creb,p53,mdm2,p21,nrf2,atm,chkonetwo,brca1,p16,dram,p73,bclsurvival,bad,bclapoptotic,baxbak,cytochromec,apaf1,smacdiablo,aif,caspase9,caspases367,caspase8,etwof1,rb1,cmyc,smadr,rip13,tradd,parkin,fundc1,autodeath,mmp,rho,vegf,par,glu,aminoacids,gfr,oxygen,radiation,tgfr,tnfr,
11,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0176,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
12,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0169,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
13,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0168,0,0,0,2,2,2,2,0,0,0,1,2,2,0,1,2,0,2,2,2,2,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
14,Cyclic,Necrosis,0.013,0,1,1,1,2,0,1,0,0,1,2,0,0,0,1,0,1,0,1,2,2,2,2,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,2,2,2,2,2,2,2,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,2,0,0,2,1,2,2,1,0,0,0,1,1,1,1,1,1,0,1,
15,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0123,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
16,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0122,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
17,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0119,0,0,0,2,2,2,2,0,0,0,1,2,2,0,1,2,0,2,2,2,2,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,0,0,2,0,0,2,2,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
18,Cyclic,Autophagy VeryLow + Necroptosis + Necrosis,0.0111,0,1,1,1,2,0,1,0,0,1,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,2,2,2,2,2,2,2,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,2,0,0,1,1,1,0,2,0,0,0,1,1,1,1,1,1,0,1,
19,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0108,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
20,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0097,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,1,1,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
21,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.009,0,0,0,2,2,2,2,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
22,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0089,0,0,0,2,2,2,2,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,1,0,0,0,0,2,0,0,2,2,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
23,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0086,0,0,0,2,2,2,2,0,0,0,1,2,2,0,1,2,0,2,2,2,2,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
24,Point,Autophagy High + Mitophagy(H),0.0084,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,
25,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0083,0,0,0,2,2,2,2,0,0,0,1,2,2,0,1,2,0,2,2,2,2,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
26,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0074,0,0,0,2,2,2,2,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
27,Cyclic,Necrosis,0.007,0,1,1,1,2,0,1,0,0,1,2,0,0,0,1,0,1,0,1,2,2,2,2,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,2,2,2,2,2,2,2,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,2,0,0,2,1,2,2,1,0,0,0,1,1,1,0,1,1,0,1,
28,Cyclic,Autophagy Low + Mitophagy(L),0.0068,0,0,0,2,2,2,2,2,2,2,2,2,2,0,1,2,0,2,2,2,2,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,0,2,0,2,0,1,1,0,1,0,0,0,
29,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0058,0,0,0,2,2,2,2,0,0,0,1,2,2,0,1,2,0,2,2,2,2,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,0,0,2,0,0,2,2,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
30,Cyclic,Autophagy VeryLow + Necroptosis + Necrosis,0.0045,0,1,1,1,2,0,1,0,0,1,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,2,2,2,2,2,2,2,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,2,0,0,1,1,1,0,2,0,0,0,1,1,1,0,1,1,0,1,
31,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0042,0,0,0,2,2,2,2,0,0,0,1,2,2,0,1,2,0,2,2,2,2,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
32,Cyclic,Autophagy Low + Apoptosis + Mitophagy(L),0.0041,0,0,0,2,2,0,0,2,2,2,0,2,2,0,1,2,0,2,0,2,0,0,0,2,0,0,1,1,1,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1,0,0,2,0,0,2,2,2,2,2,2,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,
33,Cyclic,Autophagy Low + Apoptosis + Mitophagy(L),0.0036,0,0,0,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,0,0,0,2,0,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,2,2,2,2,2,2,1,2,2,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,1,0,0,0,
34,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0034,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
35,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0032,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
36,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0031,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
37,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0031,0,1,1,2,2,0,2,0,0,1,2,2,2,0,1,2,2,1,2,1,0,0,0,2,0,0,0,0,0,2,2,2,1,0,2,0,1,1,2,1,0,0,2,2,2,2,2,2,2,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,
38,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0029,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
39,Cyclic,Autophagy Low + Mitophagy(L),0.0028,0,0,0,2,2,2,2,2,2,2,2,2,2,0,1,2,0,2,2,2,2,0,0,2,2,2,1,1,1,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,0,1,0,0,0,0,2,2,0,2,0,2,0,1,1,0,1,0,0,0,
40,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0025,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
41,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0023,0,0,0,2,2,2,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,1,0,0,0,0,2,0,0,2,2,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
42,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0023,0,0,0,2,2,2,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,1,0,0,0,0,2,0,0,2,2,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
43,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0022,0,0,0,2,2,2,2,0,0,0,1,2,2,0,1,2,0,2,2,2,2,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,0,0,2,0,0,2,2,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
44,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0021,0,1,1,2,2,0,2,0,0,1,2,2,2,0,1,2,2,1,2,1,0,0,0,2,0,0,0,0,0,2,2,2,1,0,2,0,1,1,2,1,0,0,2,2,2,2,2,2,2,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,
45,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.002,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
46,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0018,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
47,Cyclic,Autophagy High + Mitophagy(H),0.0015,0,0,0,2,2,0,0,2,2,2,0,2,2,0,1,2,0,1,2,1,2,0,0,2,0,0,0,0,0,0,1,2,2,0,2,0,0,1,0,0,2,2,0,2,0,0,0,2,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,1,1,2,0,2,0,0,0,1,1,0,1,0,0,1,
48,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0015,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
49,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0009,0,0,0,2,2,2,0,0,0,0,1,2,2,0,1,2,0,2,0,2,2,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,0,0,2,0,0,2,2,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
50,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0008,0,0,0,2,2,2,2,0,0,0,1,2,2,0,1,2,0,2,2,2,2,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
51,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0007,0,0,0,2,2,2,0,0,0,0,1,2,2,0,1,2,0,2,0,2,2,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,0,0,2,0,0,2,2,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
52,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0006,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
53,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0006,0,0,0,2,2,2,2,0,0,0,1,2,2,0,1,2,0,2,2,2,2,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,0,0,2,0,0,2,2,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
54,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0005,0,0,0,2,2,2,0,0,0,0,1,2,2,0,1,2,0,2,0,2,2,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,0,0,2,0,0,2,2,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
55,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0005,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
56,Cyclic,Autophagy Low + Mitophagy(L),0.0005,0,0,0,2,2,2,2,2,2,2,2,2,2,0,1,2,0,2,2,2,2,0,0,2,2,2,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,0,2,0,2,0,1,1,0,1,0,0,0,
57,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0005,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
58,Cyclic,Autophagy Low + Apoptosis + Mitophagy(L),0.0004,0,0,0,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,0,0,0,2,2,2,1,1,1,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,2,0,0,2,2,2,2,2,2,1,2,0,1,0,0,0,0,2,0,0,2,0,0,0,1,1,0,1,0,0,0,
59,Cyclic,Cell Proliferation (H) + Autophagy VeryLow,0.0004,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,
60,Cyclic,Autophagy Low + Apoptosis + Mitophagy(L),0.0003,0,0,0,2,2,2,0,2,2,2,2,2,2,0,1,2,2,2,0,2,0,0,0,2,2,2,1,1,1,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,2,0,0,2,2,2,2,2,2,1,2,0,1,0,0,0,0,2,0,0,2,0,0,0,1,1,0,1,0,0,0,
61,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0003,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,1,
62,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0002,0,0,0,2,2,2,2,0,0,0,1,2,2,0,1,2,0,2,2,2,2,0,0,2,2,2,1,1,1,0,1,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,0,0,
